order_id,customer_id,order_amount,product_category,days_to_return,return_reason,orders_last_30d,returns_last_30d,device_id,pincode,abuse_ring,is_returned,customer_return_rate,return_intensity,fast_return,high_return_behavior,device_customer_count,pincode_customer_count,behavior_risk_score,device_risk,pincode_risk,return_behavior_risk,fast_return_risk,ring_risk_score,risk_decision,risk_explanation
103575,157,1654.99,Electronics,1,Wrong item,11,5,20002,570002,1,0,0.455,0.4545454545454545,1,0,6,6,68.6,30,20,13.636363636363637,20,83.6,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
103677,1536,376.76,Fashion,1,Changed mind,11,7,20009,570009,1,1,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
103697,2667,975.48,Fashion,2,Damaged,9,5,20009,570009,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
103730,2167,464.52,Fashion,1,Damaged,10,8,20007,570007,1,0,0.8,0.8,1,1,6,6,94.0,30,20,24.0,20,94.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (80%); returns occurring within 3 days
103732,2570,317.28,Electronics,3,Wrong item,11,7,20003,570003,1,1,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
103776,1550,281.92,Fashion,2,Damaged,9,7,20005,570005,1,1,0.778,0.7777777777777778,1,1,6,6,93.3,30,20,23.33333333333333,20,93.3,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (78%); returns occurring within 3 days
103802,242,1330.66,Electronics,1,Wrong item,15,7,20006,570006,1,0,0.467,0.4666666666666667,1,0,6,6,69.0,30,20,14.0,20,84.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
103818,2400,2693.64,Electronics,3,Not as expected,10,6,20002,570002,1,0,0.6,0.6,1,1,6,6,88.0,30,20,18.0,20,88.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (60%); returns occurring within 3 days
103825,1017,777.76,Electronics,3,Not as expected,9,5,20002,570002,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
103836,1918,1000.2,Electronics,3,Changed mind,8,8,20002,570002,1,0,1.0,1.0,1,1,6,6,100.0,30,20,30.0,20,100.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (100%); returns occurring within 3 days
103842,1256,1097.76,Electronics,2,Damaged,8,5,20005,570005,1,0,0.625,0.625,1,1,6,6,88.8,30,20,18.75,20,88.8,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
103883,1017,870.0,Fashion,3,Wrong item,10,7,20002,570002,1,1,0.7,0.7,1,1,6,6,91.0,30,20,21.0,20,91.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (70%); returns occurring within 3 days
103946,1009,3783.61,Fashion,1,Wrong item,13,5,20008,570008,1,0,0.385,0.3846153846153846,1,0,6,6,66.5,30,20,11.538461538461538,20,81.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
103988,545,446.98,Electronics,2,Changed mind,12,7,20010,570010,1,0,0.583,0.5833333333333334,1,1,6,6,87.5,30,20,17.5,20,87.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (58%); returns occurring within 3 days
103994,2425,885.57,Fashion,2,Wrong item,13,8,20013,570013,1,0,0.615,0.6153846153846154,1,1,6,6,88.5,30,20,18.461538461538463,20,88.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
103999,221,1124.05,Electronics,1,Damaged,13,6,20012,570012,1,0,0.462,0.4615384615384615,1,0,6,6,68.8,30,20,13.846153846153848,20,83.8,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104000,182,659.16,Fashion,3,Changed mind,14,6,20014,570014,1,1,0.429,0.4285714285714285,1,0,6,6,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104002,2570,778.47,Electronics,2,Damaged,13,5,20003,570003,1,0,0.385,0.3846153846153846,1,0,6,6,66.5,30,20,11.538461538461538,20,81.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104018,226,764.48,Electronics,1,Changed mind,10,7,20006,570006,1,0,0.7,0.7,1,1,6,6,91.0,30,20,21.0,20,91.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (70%); returns occurring within 3 days
104072,588,960.76,Electronics,2,Changed mind,15,6,20012,570012,1,0,0.4,0.4,1,0,6,6,67.0,30,20,12.0,20,82.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104130,1870,3487.29,Fashion,2,Damaged,9,8,20000,570000,1,0,0.889,0.8888888888888888,1,1,6,6,96.7,30,20,26.666666666666664,20,96.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (89%); returns occurring within 3 days
104136,2143,2682.88,Fashion,2,Wrong item,13,8,20010,570010,1,0,0.615,0.6153846153846154,1,1,6,6,88.5,30,20,18.461538461538463,20,88.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
104168,1177,1265.76,Electronics,2,Changed mind,14,8,20006,570006,1,0,0.571,0.5714285714285714,1,1,6,6,87.1,30,20,17.142857142857142,20,87.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (57%); returns occurring within 3 days
104175,2732,758.98,Fashion,3,Damaged,14,7,20014,570014,1,0,0.5,0.5,1,1,6,6,85.0,30,20,15.0,20,85.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (50%); returns occurring within 3 days
104188,2323,325.43,Fashion,3,Not as expected,15,8,20009,570009,1,0,0.533,0.5333333333333333,1,1,6,6,86.0,30,20,16.0,20,86.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (53%); returns occurring within 3 days
104202,2660,1307.87,Fashion,1,Wrong item,9,7,20010,570010,1,0,0.778,0.7777777777777778,1,1,6,6,93.3,30,20,23.33333333333333,20,93.3,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (78%); returns occurring within 3 days
104285,1279,683.3,Electronics,1,Damaged,8,6,20009,570009,1,0,0.75,0.75,1,1,6,6,92.5,30,20,22.5,20,92.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (75%); returns occurring within 3 days
104328,1220,984.34,Fashion,3,Damaged,15,8,20011,570011,1,1,0.533,0.5333333333333333,1,1,6,6,86.0,30,20,16.0,20,86.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (53%); returns occurring within 3 days
104347,2563,1358.35,Fashion,3,Wrong item,11,7,20007,570007,1,0,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
104360,1076,519.61,Electronics,1,Damaged,15,8,20001,570001,1,0,0.533,0.5333333333333333,1,1,6,6,86.0,30,20,16.0,20,86.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (53%); returns occurring within 3 days
104429,1918,1026.67,Fashion,1,Not as expected,8,7,20002,570002,1,0,0.875,0.875,1,1,6,6,96.2,30,20,26.25,20,96.2,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (88%); returns occurring within 3 days
104439,1094,1788.41,Electronics,1,Not as expected,11,8,20013,570013,1,0,0.727,0.7272727272727273,1,1,6,6,91.8,30,20,21.81818181818182,20,91.8,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (73%); returns occurring within 3 days
104455,1094,1308.08,Fashion,1,Damaged,14,5,20013,570013,1,0,0.357,0.3571428571428571,1,0,6,6,65.7,30,20,10.714285714285715,20,80.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104464,1076,711.02,Fashion,3,Not as expected,10,5,20001,570001,1,0,0.5,0.5,1,1,6,6,85.0,30,20,15.0,20,85.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (50%); returns occurring within 3 days
104515,182,1486.86,Fashion,1,Not as expected,14,6,20014,570014,1,0,0.429,0.4285714285714285,1,0,6,6,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104538,447,185.49,Electronics,1,Not as expected,14,5,20008,570008,1,0,0.357,0.3571428571428571,1,0,6,6,65.7,30,20,10.714285714285715,20,80.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104602,200,1571.83,Fashion,3,Damaged,11,6,20008,570008,1,1,0.545,0.5454545454545454,1,1,6,6,86.4,30,20,16.363636363636363,20,86.4,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (55%); returns occurring within 3 days
104611,2079,757.07,Fashion,1,Damaged,9,5,20012,570012,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
104760,1380,1994.9,Fashion,1,Changed mind,11,5,20011,570011,1,0,0.455,0.4545454545454545,1,0,6,6,68.6,30,20,13.636363636363637,20,83.6,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104763,2340,1325.91,Fashion,1,Changed mind,10,6,20011,570011,1,0,0.6,0.6,1,1,6,6,88.0,30,20,18.0,20,88.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (60%); returns occurring within 3 days
104840,1923,1730.11,Fashion,2,Changed mind,13,6,20009,570009,1,0,0.462,0.4615384615384615,1,0,6,6,68.8,30,20,13.846153846153848,20,83.8,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104857,1076,1673.39,Fashion,1,Damaged,12,5,20001,570001,1,0,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
104900,2400,2188.46,Electronics,2,Damaged,12,6,20002,570002,1,0,0.5,0.5,1,1,6,6,85.0,30,20,15.0,20,85.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (50%); returns occurring within 3 days
104957,328,1068.16,Electronics,1,Damaged,9,5,20007,570007,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
104963,2075,754.59,Fashion,1,Damaged,11,7,20007,570007,1,1,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
104968,167,710.08,Fashion,1,Not as expected,10,6,20002,570002,1,1,0.6,0.6,1,1,6,6,88.0,30,20,18.0,20,88.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (60%); returns occurring within 3 days
104971,2003,694.83,Electronics,1,Wrong item,12,5,20001,570001,1,0,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105041,226,2187.12,Electronics,3,Damaged,11,7,20006,570006,1,0,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
105086,828,446.04,Fashion,2,Damaged,8,8,20007,570007,1,0,1.0,1.0,1,1,6,6,100.0,30,20,30.0,20,100.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (100%); returns occurring within 3 days
105143,1009,1329.68,Electronics,1,Not as expected,14,6,20008,570008,1,0,0.429,0.4285714285714285,1,0,6,6,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105244,1177,744.05,Electronics,2,Damaged,12,7,20006,570006,1,0,0.583,0.5833333333333334,1,1,6,6,87.5,30,20,17.5,20,87.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (58%); returns occurring within 3 days
105348,2915,2221.3,Fashion,1,Wrong item,12,7,20001,570001,1,1,0.583,0.5833333333333334,1,1,6,6,87.5,30,20,17.5,20,87.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (58%); returns occurring within 3 days
105356,2451,585.92,Electronics,3,Wrong item,15,7,20006,570006,1,0,0.467,0.4666666666666667,1,0,6,6,69.0,30,20,14.0,20,84.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105391,935,1885.99,Fashion,1,Wrong item,15,6,20010,570010,1,0,0.4,0.4,1,0,6,6,67.0,30,20,12.0,20,82.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105444,1182,1266.81,Fashion,1,Not as expected,9,5,20011,570011,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
105459,321,1648.98,Fashion,2,Not as expected,12,5,20007,570007,1,1,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105517,1619,618.82,Fashion,3,Damaged,15,7,20008,570008,1,1,0.467,0.4666666666666667,1,0,6,6,69.0,30,20,14.0,20,84.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105531,2569,2284.46,Electronics,1,Damaged,11,8,20004,570004,1,1,0.727,0.7272727272727273,1,1,5,5,91.8,30,20,21.81818181818182,20,91.8,HIGH RISK - INVESTIGATE,device shared by 5 customers; pincode linked to 5 customers; high return intensity (73%); returns occurring within 3 days
105538,234,727.53,Electronics,1,Wrong item,12,5,20008,570008,1,0,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105543,2167,1937.29,Fashion,1,Wrong item,9,5,20007,570007,1,1,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
105701,457,1735.23,Electronics,1,Damaged,15,8,20011,570011,1,0,0.533,0.5333333333333333,1,1,6,6,86.0,30,20,16.0,20,86.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (53%); returns occurring within 3 days
105754,1076,2139.24,Electronics,1,Wrong item,9,7,20001,570001,1,1,0.778,0.7777777777777778,1,1,6,6,93.3,30,20,23.33333333333333,20,93.3,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (78%); returns occurring within 3 days
105778,2660,1132.17,Fashion,1,Not as expected,13,5,20010,570010,1,0,0.385,0.3846153846153846,1,0,6,6,66.5,30,20,11.538461538461538,20,81.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105796,226,973.11,Electronics,1,Not as expected,13,8,20006,570006,1,1,0.615,0.6153846153846154,1,1,6,6,88.5,30,20,18.461538461538463,20,88.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
105797,2278,1969.58,Fashion,1,Changed mind,13,7,20005,570005,1,0,0.538,0.5384615384615384,1,1,6,6,86.2,30,20,16.153846153846153,20,86.2,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (54%); returns occurring within 3 days
105798,182,566.9,Electronics,2,Not as expected,12,5,20014,570014,1,0,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105821,976,779.84,Electronics,3,Not as expected,9,6,20013,570013,1,0,0.667,0.6666666666666666,1,1,6,6,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (67%); returns occurring within 3 days
105842,2071,1310.51,Fashion,1,Changed mind,9,6,20004,570004,1,0,0.667,0.6666666666666666,1,1,5,5,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 5 customers; pincode linked to 5 customers; high return intensity (67%); returns occurring within 3 days
105848,128,1829.11,Electronics,1,Wrong item,13,8,20003,570003,1,0,0.615,0.6153846153846154,1,1,6,6,88.5,30,20,18.461538461538463,20,88.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
105859,2225,322.59,Electronics,3,Changed mind,11,5,20003,570003,1,0,0.455,0.4545454545454545,1,0,6,6,68.6,30,20,13.636363636363637,20,83.6,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105891,1536,1996.94,Electronics,2,Damaged,9,5,20009,570009,1,1,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
105907,234,670.65,Electronics,3,Wrong item,8,8,20008,570008,1,1,1.0,1.0,1,1,6,6,100.0,30,20,30.0,20,100.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (100%); returns occurring within 3 days
105908,1233,1349.38,Electronics,1,Changed mind,14,5,20001,570001,1,0,0.357,0.3571428571428571,1,0,6,6,65.7,30,20,10.714285714285715,20,80.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105917,447,1025.79,Fashion,3,Damaged,11,7,20008,570008,1,0,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
105942,1021,1883.68,Fashion,1,Not as expected,11,7,20008,570008,1,0,0.636,0.6363636363636364,1,1,6,6,89.1,30,20,19.09090909090909,20,89.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (64%); returns occurring within 3 days
105966,1177,932.16,Fashion,2,Damaged,12,5,20006,570006,1,1,0.417,0.4166666666666667,1,0,6,6,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
105978,1076,965.81,Fashion,3,Changed mind,8,7,20001,570001,1,1,0.875,0.875,1,1,6,6,96.2,30,20,26.25,20,96.2,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (88%); returns occurring within 3 days
106020,2323,1222.44,Fashion,3,Wrong item,13,7,20009,570009,1,1,0.538,0.5384615384615384,1,1,6,6,86.2,30,20,16.153846153846153,20,86.2,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (54%); returns occurring within 3 days
106035,1870,657.58,Electronics,1,Wrong item,12,7,20000,570000,1,0,0.583,0.5833333333333334,1,1,6,6,87.5,30,20,17.5,20,87.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (58%); returns occurring within 3 days
106049,2225,815.62,Electronics,1,Wrong item,14,6,20003,570003,1,0,0.429,0.4285714285714285,1,0,6,6,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
106058,2411,1959.97,Electronics,1,Changed mind,14,6,20014,570014,1,0,0.429,0.4285714285714285,1,0,6,6,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
106072,321,583.59,Fashion,1,Changed mind,14,7,20007,570007,1,1,0.5,0.5,1,1,6,6,85.0,30,20,15.0,20,85.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (50%); returns occurring within 3 days
106163,947,1158.15,Electronics,2,Wrong item,9,6,20006,570006,1,1,0.667,0.6666666666666666,1,1,6,6,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (67%); returns occurring within 3 days
106322,545,740.89,Fashion,2,Changed mind,10,6,20010,570010,1,1,0.6,0.6,1,1,6,6,88.0,30,20,18.0,20,88.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (60%); returns occurring within 3 days
106343,2147,471.31,Electronics,3,Not as expected,12,8,20005,570005,1,0,0.667,0.6666666666666666,1,1,6,6,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (67%); returns occurring within 3 days
106409,2323,3046.28,Electronics,1,Damaged,9,6,20009,570009,1,0,0.667,0.6666666666666666,1,1,6,6,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (67%); returns occurring within 3 days
106427,2071,1424.27,Fashion,3,Wrong item,14,6,20004,570004,1,1,0.429,0.4285714285714285,1,0,5,5,67.9,30,20,12.857142857142856,20,82.9,HIGH RISK - INVESTIGATE,device shared by 5 customers; pincode linked to 5 customers; returns occurring within 3 days
106429,2573,4833.72,Electronics,1,Not as expected,14,7,20002,570002,1,0,0.5,0.5,1,1,6,6,85.0,30,20,15.0,20,85.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (50%); returns occurring within 3 days
106491,2569,4811.07,Fashion,1,Wrong item,12,5,20004,570004,1,0,0.417,0.4166666666666667,1,0,5,5,67.5,30,20,12.5,20,82.5,HIGH RISK - INVESTIGATE,device shared by 5 customers; pincode linked to 5 customers; returns occurring within 3 days
106493,1886,1073.99,Electronics,2,Changed mind,12,8,20014,570014,1,0,0.667,0.6666666666666666,1,1,6,6,90.0,30,20,20.0,20,90.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (67%); returns occurring within 3 days
106503,2732,378.48,Fashion,3,Changed mind,8,8,20014,570014,1,0,1.0,1.0,1,1,6,6,100.0,30,20,30.0,20,100.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (100%); returns occurring within 3 days
106540,2400,555.87,Electronics,3,Wrong item,9,8,20002,570002,1,0,0.889,0.8888888888888888,1,1,6,6,96.7,30,20,26.666666666666664,20,96.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (89%); returns occurring within 3 days
106541,545,1315.78,Electronics,3,Damaged,14,8,20010,570010,1,0,0.571,0.5714285714285714,1,1,6,6,87.1,30,20,17.142857142857142,20,87.1,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (57%); returns occurring within 3 days
106556,1292,491.54,Fashion,3,Damaged,9,5,20003,570003,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
106558,1013,1965.25,Electronics,2,Not as expected,10,7,20010,570010,1,0,0.7,0.7,1,1,6,6,91.0,30,20,21.0,20,91.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (70%); returns occurring within 3 days
106559,2225,1285.13,Electronics,2,Changed mind,15,6,20003,570003,1,0,0.4,0.4,1,0,6,6,67.0,30,20,12.0,20,82.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
106568,1279,469.84,Fashion,3,Wrong item,11,6,20009,570009,1,0,0.545,0.5454545454545454,1,1,6,6,86.4,30,20,16.363636363636363,20,86.4,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (55%); returns occurring within 3 days
106652,1233,1810.79,Fashion,3,Wrong item,13,7,20001,570001,1,0,0.538,0.5384615384615384,1,1,6,6,86.2,30,20,16.153846153846153,20,86.2,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (54%); returns occurring within 3 days
106660,417,592.78,Electronics,1,Changed mind,9,5,20000,570000,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
106663,1380,1158.33,Electronics,1,Wrong item,9,5,20011,570011,1,0,0.556,0.5555555555555556,1,1,6,6,86.7,30,20,16.666666666666668,20,86.7,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (56%); returns occurring within 3 days
106689,1233,1411.87,Electronics,2,Not as expected,15,5,20001,570001,1,1,0.333,0.3333333333333333,1,0,6,6,65.0,30,20,10.0,20,80.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
106753,1076,2427.29,Electronics,2,Wrong item,15,7,20001,570001,1,0,0.467,0.4666666666666667,1,0,6,6,69.0,30,20,14.0,20,84.0,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; returns occurring within 3 days
106774,1182,1660.11,Electronics,2,Damaged,13,8,20011,570011,1,0,0.615,0.6153846153846154,1,1,6,6,88.5,30,20,18.461538461538463,20,88.5,HIGH RISK - INVESTIGATE,device shared by 6 customers; pincode linked to 6 customers; high return intensity (62%); returns occurring within 3 days
